Invoice,InvoiceDate,ID,Total,Transaction,Freq
552174,2011-05-06,15144.0,15.600000000000001,22,21
552235,2011-05-06,15194.0,313.3,24,23
552058,2011-05-06,15218.0,647.75,19,18
552046,2011-05-06,15235.0,370.77,16,15
552192,2011-05-06,15258.0,315.66,2,1
552198,2011-05-06,15552.0,90.12,2,1
552060,2011-05-06,15668.0,76.32000000000001,1,0
552121,2011-05-06,15757.0,261.36,5,4
552064,2011-05-06,15874.0,118.30000000000001,20,19
552053,2011-05-06,16153.0,186.9,10,9
552172,2011-05-06,16308.0,640.0,6,5
552080,2011-05-06,16319.0,404.40000000000003,1,0
552055,2011-05-06,16353.0,684.36,29,28
552170,2011-05-06,16458.0,216.3,23,22
552236,2011-05-06,16525.0,529.7,43,42
552065,2011-05-06,16729.0,190.54,17,16
552078,2011-05-06,16748.0,300.4,12,11
552191,2011-05-06,16832.0,58.900000000000006,5,4
552179,2011-05-06,16919.0,116.49000000000001,24,23
552233,2011-05-06,17068.0,112.05000000000001,42,41
552127,2011-05-06,17174.0,59.9,1,0
552231,2011-05-06,17364.0,628.85,23,22
552181,2011-05-06,17381.0,1484.4,33,32
552044,2011-05-06,17423.0,449.42,2,1
552059,2011-05-06,17470.0,140.57999999999998,10,9
552057,2011-05-06,17504.0,251.75,18,17
552176,2011-05-06,17516.0,127.38,5,4
552183,2011-05-06,17604.0,173.12,6,5
552169,2011-05-06,17800.0,115.15,7,6
552048,2011-05-06,17809.0,519.0,16,15
552108,2011-05-06,17841.0,289.82,168,167
552196,2011-05-06,18078.0,138.19,4,3
552217,2011-05-06,18170.0,304.21,8,7
552167,2011-05-06,18227.0,93.75,2,1
552180,2011-05-06,18235.0,430.46000000000004,2,1
552045,2011-05-06,18241.0,365.83,15,14
552315,2011-05-08,12700.0,984.43,2,1
552304,2011-05-08,12748.0,279.15000000000003,247,246
552273,2011-05-08,13021.0,348.3,12,11
552271,2011-05-08,13069.0,150.35,34,33
552313,2011-05-08,13139.0,760.52,4,3
552288,2011-05-08,13313.0,302.44,10,9
552312,2011-05-08,13427.0,214.5,5,4
552283,2011-05-08,13468.0,109.80000000000001,64,63
552280,2011-05-08,13561.0,141.85999999999999,11,10
552277,2011-05-08,13642.0,354.8,4,3
552272,2011-05-08,13694.0,1128.94,132,131
552309,2011-05-08,13835.0,328.45,5,4
552306,2011-05-08,13911.0,283.99,19,18
552266,2011-05-08,13975.0,282.85,10,9
552255,2011-05-08,14005.0,187.16,3,2
552282,2011-05-08,14040.0,364.23,33,32
552265,2011-05-08,14161.0,564.33,7,6
552253,2011-05-08,14201.0,187.98000000000002,8,7
552295,2011-05-08,14224.0,251.01999999999998,9,8
552303,2011-05-08,14341.0,367.52,16,15
552314,2011-05-08,14353.0,90.6,3,2
552298,2011-05-08,14507.0,236.45999999999998,9,8
552302,2011-05-08,14606.0,97.09,167,166
552285,2011-05-08,14684.0,350.9,3,2
552268,2011-05-08,14709.0,426.84000000000003,21,20
552262,2011-05-08,14911.0,862.53,287,286
552264,2011-05-08,14959.0,243.72,3,2
552267,2011-05-08,15038.0,117.33,7,6
552278,2011-05-08,15059.0,199.10999999999999,17,16
552297,2011-05-08,15092.0,134.65,3,2
552279,2011-05-08,15117.0,312.4,5,4
552252,2011-05-08,15227.0,251.75,7,6
552311,2011-05-08,15312.0,318.15999999999997,11,10
552291,2011-05-08,15421.0,444.3,9,8
552296,2011-05-08,15518.0,356.92,14,13
552263,2011-05-08,15561.0,265.75,7,6
552316,2011-05-08,15674.0,334.71000000000004,11,10
552281,2011-05-08,15704.0,938.85,6,5
552259,2011-05-08,15796.0,252.47,14,13
552299,2011-05-08,15827.0,114.05,27,26
552290,2011-05-08,16007.0,369.75,5,4
552269,2011-05-08,16121.0,287.89,4,3
552254,2011-05-08,16168.0,158.26,57,56
552293,2011-05-08,16232.0,366.47,6,5
552286,2011-05-08,16393.0,205.37,19,18
552274,2011-05-08,16523.0,295.90000000000003,20,19
552256,2011-05-08,16621.0,327.85,3,2
552261,2011-05-08,16807.0,280.6,6,5
552257,2011-05-08,16923.0,386.72,27,26
552270,2011-05-08,16928.0,105.55,26,25
552260,2011-05-08,17002.0,480.46000000000004,6,5
552318,2011-05-08,17231.0,377.36,22,21
552310,2011-05-08,17323.0,155.68,9,8
552308,2011-05-08,17410.0,302.4,2,1
552287,2011-05-08,17705.0,107.0,8,7
552289,2011-05-08,17869.0,5.55,7,6
552276,2011-05-08,18142.0,282.48,2,1
552284,2011-05-08,18149.0,321.9,6,5
552449,2011-05-09,12355.0,459.4,2,1
552325,2011-05-09,12490.0,295.5,16,15
552337,2011-05-09,12621.0,613.11,30,29
552464,2011-05-09,12726.0,205.39999999999998,9,8
552479,2011-05-09,12821.0,92.72,2,1
552453,2011-05-09,12840.0,723.9,7,6
552469,2011-05-09,12867.0,451.25,12,11
552492,2011-05-09,12888.0,81.36,2,1
552330,2011-05-09,12948.0,357.3,6,5
552319,2011-05-09,13003.0,59.050000000000004,3,2
552364,2011-05-09,13004.0,404.2,30,29
552468,2011-05-09,13141.0,360.18,16,15
552460,2011-05-09,13178.0,719.8000000000001,18,17
552372,2011-05-09,13394.0,301.15,16,15
552466,2011-05-09,13458.0,443.65999999999997,12,11
552329,2011-05-09,13492.0,315.3,3,2
552452,2011-05-09,13752.0,148.08,7,6
552450,2011-05-09,13798.0,967.52,95,94
552332,2011-05-09,13908.0,335.11,3,2
552418,2011-05-09,13971.0,331.7,12,11
552320,2011-05-09,13985.0,247.79999999999998,14,13
552456,2011-05-09,13999.0,335.64,26,25
552328,2011-05-09,14188.0,362.9,4,3
552410,2011-05-09,14527.0,118.49000000000001,106,105
552529,2011-05-09,14541.0,38.3,13,12
552451,2011-05-09,14543.0,352.54,36,35
552442,2011-05-09,14667.0,342.78000000000003,47,46
552463,2011-05-09,14699.0,109.13000000000001,4,3
552333,2011-05-09,15039.0,553.35,84,83
552336,2011-05-09,15159.0,399.15,22,21
552467,2011-05-09,15249.0,485.76,16,15
552326,2011-05-09,15596.0,309.19,9,8
552358,2011-05-09,15673.0,815.78,8,7
552523,2011-05-09,15797.0,330.0,5,4
552404,2011-05-09,15932.0,305.02,6,5
552465,2011-05-09,16242.0,181.54,10,9
552376,2011-05-09,16326.0,109.05,18,17
552441,2011-05-09,16359.0,160.65,14,13
552365,2011-05-09,16440.0,272.46,2,1
552457,2011-05-09,16477.0,376.3,10,9
552472,2011-05-09,16503.0,251.6,11,10
552521,2011-05-09,16668.0,71.82,12,11
552324,2011-05-09,16672.0,681.5,17,16
552446,2011-05-09,16729.0,389.33,17,16
552323,2011-05-09,16756.0,239.4,7,6
552445,2011-05-09,16839.0,667.61,32,31
552327,2011-05-09,17007.0,137.95000000000002,6,5
552491,2011-05-09,17033.0,300.29999999999995,3,2
552321,2011-05-09,17049.0,657.26,15,14
552528,2011-05-09,17218.0,172.95,13,12
552526,2011-05-09,17576.0,147.15,36,35
552353,2011-05-09,17612.0,360.29,17,16
552371,2011-05-09,17629.0,101.17999999999999,7,6
552444,2011-05-09,17634.0,172.18,7,6
552461,2011-05-09,17723.0,331.80000000000007,7,6
552340,2011-05-09,17949.0,1971.0,104,103
552448,2011-05-09,18120.0,111.15,1,0
552454,2011-05-09,18172.0,652.8,43,42
552357,2011-05-09,18219.0,227.62,15,14
552543,2011-05-10,12399.0,450.90000000000003,7,6
552649,2011-05-10,12592.0,213.8,4,3
552631,2011-05-10,12684.0,453.09999999999997,3,2
552656,2011-05-10,12712.0,511.25,19,18
552693,2011-05-10,12748.0,21.599999999999998,247,246
552694,2011-05-10,12749.0,859.1,7,6
552554,2011-05-10,12843.0,319.51,28,27
552567,2011-05-10,12971.0,77.19999999999999,94,93
552647,2011-05-10,13012.0,16.5,7,6
552530,2011-05-10,13055.0,344.86,2,1
552547,2011-05-10,13098.0,1077.4,18,17
552576,2011-05-10,13242.0,104.0,7,6
552544,2011-05-10,13320.0,508.61,5,4
552708,2011-05-10,13487.0,215.65,4,3
552696,2011-05-10,13592.0,95.94,3,2
552538,2011-05-10,13692.0,14.95,4,3
552566,2011-05-10,13694.0,716.0,132,131
552697,2011-05-10,13695.0,54.6,13,12
552531,2011-05-10,13742.0,298.43,10,9
552533,2011-05-10,13767.0,456.55,64,63
552550,2011-05-10,13881.0,1560.3400000000001,34,33
552692,2011-05-10,13990.0,311.3,1,0
552661,2011-05-10,14051.0,632.2,30,29
552646,2011-05-10,14078.0,111.28999999999999,9,8
552536,2011-05-10,14209.0,314.6,14,13
552642,2011-05-10,14288.0,426.6,1,0
552575,2011-05-10,14397.0,165.44,10,9
552703,2011-05-10,14462.0,251.29,10,9
552624,2011-05-10,14505.0,647.76,17,16
552658,2011-05-10,14534.0,221.15,22,21
552655,2011-05-10,14587.0,195.13,8,7
552652,2011-05-10,14591.0,250.22,1,0
552572,2011-05-10,14680.0,2944.7,56,55
552571,2011-05-10,14688.0,340.05,23,22
552558,2011-05-10,14766.0,357.15000000000003,9,8
552614,2011-05-10,14849.0,562.54,35,34
552644,2011-05-10,15063.0,370.79999999999995,1,0
552639,2011-05-10,15134.0,129.35,6,5
552574,2011-05-10,15311.0,2764.29,181,180
552565,2011-05-10,15381.0,314.55,5,4
552551,2011-05-10,15433.0,160.66,2,1
552532,2011-05-10,15615.0,521.49,43,42
552654,2011-05-10,15756.0,125.53,3,2
552559,2011-05-10,15865.0,313.93,3,2
552699,2011-05-10,16210.0,302.28000000000003,26,25
552573,2011-05-10,16306.0,37.8,7,6
552695,2011-05-10,16320.0,852.68,6,5
552548,2011-05-10,16357.0,137.9,3,2
552651,2011-05-10,16431.0,298.88,3,2
552641,2011-05-10,16525.0,653.98,43,42
552690,2011-05-10,16676.0,304.44,5,4
552557,2011-05-10,16696.0,404.70000000000005,4,3
552669,2011-05-10,16710.0,324.76,19,18
552643,2011-05-10,16791.0,168.87,13,12
552542,2011-05-10,16841.0,319.12,11,10
552537,2011-05-10,17315.0,111.03,33,32
552560,2011-05-10,17581.0,1354.58,35,34
552563,2011-05-10,17597.0,2044.3700000000001,5,4
552638,2011-05-10,17700.0,522.96,13,12
552640,2011-05-10,17841.0,186.91,168,167
552657,2011-05-10,18041.0,256.15999999999997,33,32
552555,2011-05-10,18242.0,314.26,6,5
552731,2011-05-11,12372.0,479.7,2,1
552717,2011-05-11,12483.0,8.5,17,16
552844,2011-05-11,12649.0,339.0,8,7
552851,2011-05-11,12731.0,1381.3,13,12
552829,2011-05-11,12748.0,493.17,247,246
552837,2011-05-11,12901.0,176.27999999999997,19,18
552715,2011-05-11,12921.0,330.15999999999997,61,60
552779,2011-05-11,13013.0,194.63,25,24
552831,2011-05-11,13052.0,348.15,7,6
552859,2011-05-11,13069.0,123.52000000000001,34,33
552728,2011-05-11,13089.0,805.0,177,176
552710,2011-05-11,13098.0,1974.06,18,17
552817,2011-05-11,13136.0,574.46,11,10
552864,2011-05-11,13235.0,1031.07,1,0
552770,2011-05-11,13404.0,217.81,1,0
552724,2011-05-11,13418.0,951.92,28,27
552828,2011-05-11,13662.0,305.24,10,9
552824,2011-05-11,14056.0,508.63,17,16
552826,2011-05-11,14277.0,1637.43,6,5
552839,2011-05-11,14367.0,909.6899999999999,10,9
552803,2011-05-11,14573.0,311.11,13,12
552845,2011-05-11,14646.0,716.4,116,115
552843,2011-05-11,14649.0,584.22,7,6
552721,2011-05-11,14691.0,439.6,2,1
552823,2011-05-11,14731.0,127.66,2,1
552854,2011-05-11,14748.0,300.71,9,8
552726,2011-05-11,14920.0,977.77,3,2
552813,2011-05-11,15079.0,386.37,11,10
552830,2011-05-11,15187.0,431.6,5,4
552825,2011-05-11,15296.0,578.48,11,10
552816,2011-05-11,15521.0,687.0899999999999,15,14
552804,2011-05-11,15615.0,396.77,43,42
552806,2011-05-11,15729.0,85.0,3,2
552838,2011-05-11,15732.0,156.02,10,9
552855,2011-05-11,15815.0,514.0799999999999,4,3
552786,2011-05-11,16029.0,1262.4,95,94
552802,2011-05-11,16115.0,166.94,9,8
552711,2011-05-11,16143.0,361.32,11,10
552723,2011-05-11,16229.0,358.2,5,4
552769,2011-05-11,16241.0,166.66,13,12
552820,2011-05-11,16644.0,722.41,2,1
552819,2011-05-11,16652.0,1440.96,14,13
552852,2011-05-11,16712.0,482.59,10,9
552730,2011-05-11,16837.0,519.6,9,8
552714,2011-05-11,17164.0,316.09,3,2
552732,2011-05-11,17428.0,2111.6600000000003,37,36
552764,2011-05-11,17489.0,208.56,1,0
552712,2011-05-11,17634.0,237.05,7,6
552835,2011-05-11,17664.0,326.19,3,2
552811,2011-05-11,17677.0,1815.28,44,43
552818,2011-05-11,17770.0,102.3,5,4
552842,2011-05-11,17888.0,56.65,21,20
552860,2011-05-11,17889.0,102.02000000000001,7,6
552821,2011-05-11,18118.0,248.02,22,21
552833,2011-05-11,18133.0,931.4999999999999,1,0
552827,2011-05-11,18144.0,288.7,16,15
552884,2011-05-12,12395.0,166.82,11,10
552956,2011-05-12,12431.0,475.16,21,20
552978,2011-05-12,12590.0,9341.26,1,0
552874,2011-05-12,12621.0,978.92,30,29
552878,2011-05-12,12625.0,823.1999999999999,4,3
552946,2011-05-12,12683.0,278.53000000000003,18,17
552871,2011-05-12,12693.0,192.87,7,6
552959,2011-05-12,12748.0,538.3000000000001,247,246
553017,2011-05-12,12757.0,602.83,3,2
552879,2011-05-12,12976.0,738.6,8,7
552887,2011-05-12,13092.0,40.8,11,10
552955,2011-05-12,13113.0,483.40000000000003,33,32
553002,2011-05-12,13263.0,269.04,27,26
553014,2011-05-12,13451.0,640.01,10,9
552965,2011-05-12,13477.0,330.63,9,8
553009,2011-05-12,13601.0,373.2,3,2
552952,2011-05-12,13837.0,157.54,2,1
553007,2011-05-12,14000.0,635.66,5,4
552969,2011-05-12,14021.0,302.8,7,6
552954,2011-05-12,14064.0,281.65999999999997,14,13
552890,2011-05-12,14233.0,328.15,6,5
552962,2011-05-12,14364.0,719.15,8,7
553011,2011-05-12,14390.0,309.05,8,7
552893,2011-05-12,14421.0,455.18,5,4
552894,2011-05-12,14606.0,108.94,167,166
552882,2011-05-12,14646.0,16478.46,116,115
553005,2011-05-12,14651.0,416.32,8,7
552891,2011-05-12,14681.0,393.95,4,3
552971,2011-05-12,14738.0,140.82,7,6
552988,2011-05-12,14853.0,214.5,4,3
552877,2011-05-12,14883.0,310.56,2,1
552951,2011-05-12,14988.0,334.54,7,6
552888,2011-05-12,15061.0,2613.36,116,115
552869,2011-05-12,15106.0,367.75,3,2
552961,2011-05-12,15489.0,348.26,6,5
552958,2011-05-12,15498.0,463.2,36,35
552867,2011-05-12,15513.0,1233.54,33,32
553006,2011-05-12,15544.0,560.35,18,17
552945,2011-05-12,15953.0,171.92,14,13
552905,2011-05-12,15974.0,656.3,6,5
552967,2011-05-12,16006.0,101.39999999999999,2,1
552904,2011-05-12,16013.0,1177.0,72,71
552949,2011-05-12,16033.0,667.44,23,22
552972,2011-05-12,16043.0,224.54000000000002,7,6
552964,2011-05-12,16057.0,375.55999999999995,9,8
552950,2011-05-12,16116.0,612.78,1,0
552968,2011-05-12,16184.0,148.22,5,4
552973,2011-05-12,16186.0,347.12,23,22
552886,2011-05-12,16244.0,466.12,2,1
552963,2011-05-12,16743.0,270.69,13,12
552953,2011-05-12,16745.0,561.81,16,15
552947,2011-05-12,16943.0,172.1,3,2
552872,2011-05-12,16985.0,812.9,20,19
553008,2011-05-12,17315.0,191.44,33,32
553035,2011-05-12,17337.0,499.45,4,3
552970,2011-05-12,17388.0,381.6,10,9
552957,2011-05-12,17404.0,2557.88,17,16
553001,2011-05-12,17658.0,317.59999999999997,1,0
552990,2011-05-12,17667.0,428.62,8,7
553012,2011-05-12,17671.0,392.55,4,3
553004,2011-05-12,17764.0,261.97,4,3
552975,2011-05-12,17932.0,589.01,2,1
553034,2011-05-12,17970.0,582.59,1,0
552948,2011-05-12,18136.0,311.86,4,3
553021,2011-05-12,18172.0,660.16,43,42
552960,2011-05-12,18218.0,352.7,4,3
552977,2011-05-12,18221.0,234.47,4,3
552880,2011-05-12,18245.0,501.38,19,18
553037,2011-05-13,12471.0,809.2,61,60
553161,2011-05-13,12681.0,397.28000000000003,37,36
553044,2011-05-13,12682.0,459.98,40,39
553143,2011-05-13,12695.0,89.25,5,4
553045,2011-05-13,12770.0,1351.45,2,1
553053,2011-05-13,12857.0,304.8,6,5
553102,2011-05-13,12980.0,892.62,21,20
553063,2011-05-13,13018.0,362.7,25,24
553151,2011-05-13,13089.0,1119.81,177,176
553046,2011-05-13,13534.0,333.8,31,30
553165,2011-05-13,13623.0,147.57999999999998,9,8
553062,2011-05-13,13629.0,821.0,16,15
553093,2011-05-13,13798.0,686.44,95,94
553043,2011-05-13,13953.0,750.0,10,9
553172,2011-05-13,14031.0,132.0,38,37
553158,2011-05-13,14194.0,1157.8400000000001,27,26
553149,2011-05-13,14226.0,726.1,3,2
553048,2011-05-13,14291.0,628.58,19,18
553145,2011-05-13,14342.0,309.6,4,3
553142,2011-05-13,14527.0,90.84,106,105
553170,2011-05-13,14676.0,223.44,10,9
553146,2011-05-13,14873.0,519.68,2,1
553036,2011-05-13,15129.0,340.88,22,21
553168,2011-05-13,15159.0,411.8,22,21
553052,2011-05-13,15251.0,1249.7,18,17
553140,2011-05-13,15373.0,115.54,14,13
553134,2011-05-13,15382.0,568.6,10,9
553050,2011-05-13,15498.0,363.65,36,35
553074,2011-05-13,15529.0,413.37,9,8
553060,2011-05-13,15826.0,720.0,2,1
553042,2011-05-13,15845.0,304.58,8,7
553141,2011-05-13,15907.0,251.18,2,1
553040,2011-05-13,15981.0,231.4,19,18
553057,2011-05-13,16161.0,407.35,36,35
553088,2011-05-13,16180.0,1564.5500000000002,13,12
553131,2011-05-13,16401.0,212.39999999999998,18,17
553039,2011-05-13,16422.0,600.63,96,95
553055,2011-05-13,16618.0,358.46999999999997,4,3
553059,2011-05-13,16660.0,101.76,5,4
553067,2011-05-13,16871.0,1110.51,4,3
553154,2011-05-13,17061.0,384.0,10,9
553120,2011-05-13,17139.0,1357.8600000000001,20,19
553061,2011-05-13,17238.0,262.25,26,25
553130,2011-05-13,17398.0,222.77,3,2
553173,2011-05-13,17400.0,243.75,8,7
553166,2011-05-13,17655.0,306.0,7,6
553144,2011-05-13,17669.0,619.5,8,7
553129,2011-05-13,17765.0,141.3,4,3
553058,2011-05-13,17790.0,149.34,18,17
553156,2011-05-13,17841.0,240.73,168,167
553054,2011-05-13,17886.0,173.07,5,4
553164,2011-05-13,17961.0,18.9,92,91
553195,2011-05-15,12599.0,133.4,12,11
553177,2011-05-15,13094.0,205.74,11,10
553191,2011-05-15,13118.0,185.22,7,6
553186,2011-05-15,13183.0,388.20000000000005,12,11
553184,2011-05-15,13232.0,314.26,5,4
553198,2011-05-15,13752.0,298.99,7,6
553176,2011-05-15,14689.0,112.8,1,0
553203,2011-05-15,14911.0,603.78,287,286
553189,2011-05-15,15033.0,416.04,6,5
553193,2011-05-15,15081.0,136.9,9,8
553190,2011-05-15,15164.0,194.79,8,7
553192,2011-05-15,15333.0,1028.56,1,0
553188,2011-05-15,15379.0,209.18,8,7
553179,2011-05-15,15440.0,125.8,2,1
553202,2011-05-15,15854.0,217.19,18,17
553200,2011-05-15,16034.0,137.7,6,5
553183,2011-05-15,16076.0,305.45000000000005,5,4
553181,2011-05-15,16168.0,159.0,57,56
553174,2011-05-15,16206.0,127.45,12,11
553194,2011-05-15,16283.0,277.81,6,5
553180,2011-05-15,16466.0,212.4,13,12
553187,2011-05-15,16809.0,128.8,7,6
553204,2011-05-15,16877.0,77.75,2,1
553182,2011-05-15,17107.0,2423.6,7,6
553196,2011-05-15,17114.0,45.7,6,5
553197,2011-05-15,17263.0,63.44,1,0
553178,2011-05-15,17302.0,120.27,3,2
553185,2011-05-15,17504.0,537.49,18,17
553199,2011-05-15,17758.0,471.04,8,7
553208,2011-05-16,12674.0,550.74,3,2
553316,2011-05-16,12682.0,121.88,40,39
553350,2011-05-16,12871.0,132.0,2,1
553223,2011-05-16,12993.0,72.4,7,6
553235,2011-05-16,13018.0,345.42,25,24
553352,2011-05-16,13089.0,239.48,177,176
553220,2011-05-16,13319.0,732.9200000000001,51,50
553386,2011-05-16,13381.0,655.24,10,9
553213,2011-05-16,13408.0,1879.52,85,84
553381,2011-05-16,13456.0,207.66,3,2
553363,2011-05-16,13650.0,373.4,6,5
553219,2011-05-16,13769.0,318.06,18,17
553209,2011-05-16,13777.0,266.7,52,51
553210,2011-05-16,14016.0,1133.33,11,10
553356,2011-05-16,14038.0,716.32,4,3
553206,2011-05-16,14156.0,1543.0,132,131
553227,2011-05-16,14211.0,150.4,15,14
553382,2011-05-16,14217.0,202.23999999999998,16,15
553374,2011-05-16,14489.0,463.38,4,3
553379,2011-05-16,14676.0,368.76000000000005,10,9
553347,2011-05-16,14755.0,560.27,21,20
553377,2011-05-16,14888.0,369.2,1,0
553348,2011-05-16,14911.0,1939.0300000000002,287,286
553344,2011-05-16,14952.0,298.8,28,27
553229,2011-05-16,15039.0,496.49,84,83
553369,2011-05-16,15044.0,474.84999999999997,28,27
553339,2011-05-16,15125.0,2942.84,21,20
553211,2011-05-16,15358.0,543.91,35,34
553205,2011-05-16,15813.0,533.26,2,1
553388,2011-05-16,15910.0,120.82000000000001,12,11
553392,2011-05-16,16131.0,608.16,10,9
553239,2011-05-16,16226.0,109.32000000000001,5,4
553341,2011-05-16,16293.0,433.43,11,10
553228,2011-05-16,16496.0,448.34,5,4
553221,2011-05-16,16607.0,327.0,21,20
553343,2011-05-16,16642.0,307.73,2,1
553315,2011-05-16,16705.0,1579.7600000000002,32,31
553385,2011-05-16,16710.0,423.3,19,18
553345,2011-05-16,16729.0,533.7,17,16
553384,2011-05-16,16899.0,177.0,5,4
553225,2011-05-16,16912.0,408.02,11,10
553207,2011-05-16,17001.0,382.35,16,15
553346,2011-05-16,17054.0,306.45000000000005,4,3
553380,2011-05-16,17190.0,195.0,6,5
553224,2011-05-16,17228.0,208.2,9,8
553371,2011-05-16,17288.0,245.88,9,8
553390,2011-05-16,17841.0,466.28,168,167
553402,2011-05-16,17898.0,99.84,3,2
553368,2011-05-16,18102.0,8895.66,112,111
553351,2011-05-16,18118.0,311.7,22,21
553383,2011-05-16,18230.0,403.26000000000005,7,6
553546,2011-05-17,12415.0,11924.800000000001,18,17
553415,2011-05-17,12463.0,261.38,3,2
553547,2011-05-17,12474.0,688.28,24,23
553411,2011-05-17,12714.0,739.62,11,10
553505,2011-05-17,12949.0,716.4,21,20
553485,2011-05-17,13208.0,326.48,7,6
553487,2011-05-17,13246.0,562.96,10,9
553490,2011-05-17,13309.0,155.93,3,2
553504,2011-05-17,13310.0,407.47,4,3
553463,2011-05-17,13488.0,927.45,19,18
553550,2011-05-17,13631.0,950.0,11,10
553417,2011-05-17,13871.0,631.49,13,12
553408,2011-05-17,13976.0,357.98,4,3
553537,2011-05-17,14032.0,303.16999999999996,11,10
553476,2011-05-17,14221.0,551.03,15,14
553477,2011-05-17,14239.0,319.21,19,18
553410,2011-05-17,14320.0,125.28,5,4
553412,2011-05-17,14344.0,61.50000000000001,20,19
553496,2011-05-17,14410.0,198.0,11,10
553484,2011-05-17,14513.0,298.6,6,5
553503,2011-05-17,14606.0,111.14,167,166
553404,2011-05-17,14952.0,1051.98,28,27
553522,2011-05-17,15005.0,274.29,48,47
553472,2011-05-17,15093.0,793.47,22,21
553527,2011-05-17,15123.0,1069.47,4,3
553524,2011-05-17,15570.0,247.29,22,21
553491,2011-05-17,15624.0,127.5,4,3
553489,2011-05-17,15730.0,467.43,4,3
553538,2011-05-17,15855.0,140.31,6,5
553468,2011-05-17,16029.0,1827.36,95,94
553421,2011-05-17,16139.0,139.79999999999998,4,3
553553,2011-05-17,16156.0,447.71000000000004,16,15
553464,2011-05-17,16218.0,1041.1599999999999,12,11
553525,2011-05-17,16266.0,258.28999999999996,13,12
553461,2011-05-17,16316.0,680.14,12,11
553419,2011-05-17,16639.0,162.95000000000002,3,2
553422,2011-05-17,16923.0,130.0,27,26
553462,2011-05-17,17147.0,563.61,7,6
553507,2011-05-17,17220.0,409.53,17,16
553520,2011-05-17,17238.0,103.83,26,25
553498,2011-05-17,17504.0,561.35,18,17
553540,2011-05-17,17511.0,2649.52,50,49
553515,2011-05-17,17515.0,139.19,8,7
553420,2011-05-17,17519.0,306.85,14,13
553427,2011-05-17,17522.0,100.97999999999999,4,3
553556,2011-05-17,17530.0,246.89,8,7
553552,2011-05-17,17702.0,439.8,5,4
553423,2011-05-17,17811.0,187.42,32,31
553467,2011-05-17,17857.0,159.0,15,14
553466,2011-05-17,17949.0,259.2,104,103
553488,2011-05-17,18043.0,135.35,2,1
553403,2011-05-17,18061.0,159.49,26,25
553470,2011-05-17,18102.0,9270.08,112,111
553416,2011-05-17,18198.0,422.28000000000003,14,13
553418,2011-05-17,18257.0,357.4,9,8
553577,2011-05-18,12437.0,332.2,31,30
553674,2011-05-18,12483.0,75.60000000000001,17,16
553666,2011-05-18,12679.0,76.32000000000001,2,1
553566,2011-05-18,12690.0,335.01,1,0
553722,2011-05-18,12999.0,59.099999999999994,3,2
553654,2011-05-18,13094.0,205.74,11,10
553703,2011-05-18,13192.0,464.32,6,5
553680,2011-05-18,13258.0,224.62,3,2
553702,2011-05-18,13263.0,167.64,27,26
553720,2011-05-18,13417.0,236.0,5,4
553727,2011-05-18,13531.0,178.35,6,5
553711,2011-05-18,13552.0,1078.54,19,18
553661,2011-05-18,13572.0,1393.8500000000001,1,0
553567,2011-05-18,13592.0,32.849999999999994,3,2
553671,2011-05-18,13659.0,527.8,12,11
553675,2011-05-18,13719.0,205.84,8,7
553570,2011-05-18,13756.0,399.21,17,16
553578,2011-05-18,13767.0,830.3000000000001,64,63
553713,2011-05-18,13798.0,325.4,95,94
553706,2011-05-18,13854.0,302.64,34,33
553668,2011-05-18,13993.0,391.75,16,15
553678,2011-05-18,14009.0,380.91,3,2
553683,2011-05-18,14060.0,285.1,25,24
553638,2011-05-18,14180.0,193.75,30,29
553576,2011-05-18,14282.0,664.0,19,18
553670,2011-05-18,14407.0,645.5,5,4
553701,2011-05-18,14463.0,115.92,4,3
553663,2011-05-18,14527.0,159.65,106,105
553679,2011-05-18,14565.0,710.14,5,4
553657,2011-05-18,14583.0,174.51,7,6
553660,2011-05-18,14620.0,177.43,2,1
553682,2011-05-18,14646.0,672.4,116,115
553650,2011-05-18,14731.0,123.35999999999999,2,1
553662,2011-05-18,14758.0,224.47,7,6
553686,2011-05-18,14911.0,1414.3600000000001,287,286
553585,2011-05-18,15301.0,306.91,14,13
553691,2011-05-18,15311.0,870.92,181,180
553681,2011-05-18,15410.0,152.17,9,8
553672,2011-05-18,15811.0,397.51,6,5
553684,2011-05-18,16389.0,550.52,2,1
553574,2011-05-18,16422.0,1373.46,96,95
553573,2011-05-18,16446.0,2.9,1,0
553676,2011-05-18,16553.0,809.26,33,32
553721,2011-05-18,16570.0,569.09,16,15
553726,2011-05-18,16681.0,259.32000000000005,5,4
553607,2011-05-18,16684.0,6426.5199999999995,45,44
553653,2011-05-18,16701.0,319.25,23,22
553655,2011-05-18,16775.0,114.7,13,12
553673,2011-05-18,16814.0,600.39,31,30
553658,2011-05-18,16818.0,554.42,9,8
553707,2011-05-18,16843.0,1138.47,32,31
553664,2011-05-18,16906.0,99.0,6,5
553714,2011-05-18,16987.0,213.05,7,6
553724,2011-05-18,17047.0,749.4300000000001,5,4
553571,2011-05-18,17287.0,132.39999999999998,19,18
553710,2011-05-18,17338.0,300.05,16,15
553689,2011-05-18,17389.0,478.26,52,51
553565,2011-05-18,17505.0,486.99,5,4
553612,2011-05-18,17556.0,157.9,2,1
553685,2011-05-18,18097.0,799.38,10,9
553572,2011-05-18,18223.0,591.65,23,22
