Transaction,ID,Avr_Spend,Transactions,Freq,Age,Recency,A_Total_S,p_alive,pred_txn_90d,exp_avg_spend,CLV1,CLV2
1,16622.0,225.4,1,0,452,0,225.4,1.0,0.10471865332725215,-21.005957679394605,-2.1997156000354536,-2.1997156000354536
4,16623.0,253.81,4,3,501,347,253.81,0.8763263128101977,0.5099774985919897,270.9550257257912,121.09161665490994,138.18096625056722
1,16624.0,426.43,1,0,106,0,426.43,1.0,0.33278105151269227,-21.005957679394605,-6.99038468458005,-6.99038468458005
5,16625.0,330.806,5,4,452,269,330.806,0.7852979711318244,0.6409600643509119,347.01464532803027,174.66796107195668,222.42252940016314
7,16626.0,309.3342857142857,7,6,175,153,309.3342857142857,0.9556513975265609,2.4786260198530057,319.3270916326259,756.3908546637161,791.4924381646116
6,16628.0,291.6483333333333,6,5,550,535,291.6483333333333,0.9691640542364786,0.8070085126817559,303.06678119629373,237.03569466452163,244.57747233646813
1,16629.0,236.78,1,0,5,0,236.78,1.0,0.927001217906916,-21.005957679394605,-19.472548352099935,-19.472548352099935
1,16630.0,106.80000000000001,1,0,316,0,106.80000000000001,1.0,0.14328217458337153,-21.005957679394605,-3.0097792955099316,-3.0097792955099316
7,16631.0,315.42,7,6,560,170,315.42,0.04695474801558186,0.04534300574282307,325.5968990252135,0.6932183973548832,14.763542062345639
2,16632.0,203.2,2,1,490,96,203.2,0.55134504615383,0.14492484897033223,251.14515034876993,20.06740101869209,36.397172983926865
3,16633.0,389.42,3,2,143,120,389.42,0.9223149344253985,1.0937159630686522,429.064714677176,432.8192741063216,469.274927631924
6,16634.0,302.435,6,5,596,465,302.435,0.910346101044508,0.7043668632969399,314.2473877335744,201.50096447574467,221.34544679715503
1,16635.0,473.0,1,0,315,0,473.0,1.0,0.1436713098495907,-21.005957679394605,-3.0179534544436915,-3.0179534544436915
4,16636.0,950.51,4,3,555,208,950.51,0.5156306814537147,0.27345012450520434,1011.1202579634835,142.56722234223506,276.4909604298489
2,16637.0,265.275,2,1,134,102,265.275,0.8803176192533883,0.671670479855522,326.4945309169961,193.0507825273495,219.29673825122234
14,16638.0,176.98076923076923,14,13,387,379,176.98076923076923,0.9856899360680641,2.7336754661530955,179.70066923643304,484.21358756006214,491.24331074292934
3,16639.0,320.54,3,2,318,203,320.54,0.8616903001030707,0.5399262974648082,353.5313149692146,164.4801803061767,190.88085392919297
1,16640.0,179.4,1,0,306,0,179.4,1.0,0.14727112524228025,-21.005957679394605,-3.0935710242361614,-3.0935710242361614
2,16641.0,277.25,2,1,610,596,277.25,0.9063003419417891,0.19514941512169237,341.0303155695053,60.31597947652355,66.55186662215515
2,16642.0,348.425,2,1,324,208,348.425,0.8466996145891597,0.32044096575359593,427.4256786294086,115.96795637211262,136.9646972478938
2,16643.0,461.555,2,1,331,177,461.555,0.8136454080247982,0.3023230285655023,564.7478763528629,138.91879700318935,170.73628835493335
2,16644.0,416.89,2,1,121,35,416.89,0.7630490820504425,0.625781926275451,510.5315238264058,243.77998931078986,319.48140040442956
1,16645.0,160.39,1,0,644,0,160.39,1.0,0.07589226091916403,-21.005957679394605,-1.5941896210615327,-1.5941896210615327
1,16646.0,678.8,1,0,358,0,678.8,1.0,0.12864890022007633,-21.005957679394605,-2.7023933535235827,-2.7023933535235827
4,16647.0,135.475,4,3,453,375,135.475,0.9264048253138596,0.590197875907592,145.2374245246324,79.41032796491967,85.71881945672725
2,16648.0,191.07,2,1,499,135,191.07,0.6368053994096504,0.1646623598785223,236.42121984063326,24.79062786408164,38.92967598431759
1,16649.0,306.58000000000004,1,0,429,0,306.58000000000004,1.0,0.10971152715470209,-21.005957679394605,-2.304595696353424,-2.304595696353424
6,16650.0,279.538,6,5,428,99,279.538,0.0479393019339511,0.05002884005546719,290.5141663598925,0.6967539736497088,14.53408676266645
1,16651.0,136.2,1,0,495,0,136.2,1.0,0.09650810209122074,-21.005957679394605,-2.027245108246877,-2.027245108246877
14,16652.0,1391.1172727272728,14,13,541,523,1391.1172727272728,0.983090042259945,2.020425370148827,1410.5167246113572,2801.653037615834,2849.8437754240126
8,16654.0,213.93375,8,7,521,471,213.93375,0.9608392295386409,1.14118956272662,219.99919782050998,241.22905445614214,251.06078836099493
10,16655.0,462.274,10,9,586,546,462.274,0.9709420038138675,1.3090539334424798,471.9228661684479,599.8212537483339,617.7724842392557
26,16656.0,638.5020833333334,26,25,644,640,638.5020833333334,0.9931149314479651,3.276082337821957,643.1825149377127,2092.6112192666533,2107.118877183347
2,16657.0,223.055,2,1,163,106,223.055,0.858387987174213,0.5669123454357242,275.2460275325336,133.94318001523013,156.04037104033455
5,16658.0,160.81400000000002,5,4,528,251,160.81400000000002,0.5934765491320207,0.42110547527539005,169.19079090563613,42.28352364727431,71.24716841653705
1,16659.0,39.12,1,0,98,0,39.12,1.0,0.35048578695171595,-21.005957679394605,-7.362289607937059,-7.362289607937059
5,16660.0,208.084,5,4,603,484,208.084,0.9215260804067373,0.5792027547230821,218.63860961796712,116.69845502926024,126.63608497955111
4,16661.0,246.65750000000003,4,3,631,182,246.65750000000003,0.3210885383128011,0.1513807255841835,263.35630055917704,12.80085854785163,39.86706786581453
1,16662.0,163.8,1,0,303,0,163.8,1.0,0.14851153047451104,-21.005957679394605,-3.119626924049701,-3.119626924049701
1,16663.0,165.0,1,0,638,0,165.0,1.0,0.07655070181192045,-21.005957679394605,-1.6080208025891567,-1.6080208025891567
1,16664.0,109.2,1,0,478,0,109.2,1.0,0.09959524249820813,-21.005957679394605,-2.092093448986403,-2.092093448986403
1,16665.0,135.39999999999998,1,0,271,0,135.39999999999998,1.0,0.16317273895852977,-21.005957679394605,-3.4275996489937794,-3.4275996489937794
1,16666.0,106.96000000000001,1,0,530,0,106.96000000000001,1.0,0.09071893949216632,-21.005957679394605,-1.9056382036920056,-1.9056382036920056
1,16667.0,203.35000000000002,1,0,193,0,203.35000000000002,1.0,0.21491263016863094,-21.005957679394605,-4.514445614089646,-4.514445614089646
12,16668.0,74.74727272727273,12,11,540,515,74.74727272727273,0.9785635032324064,1.7180233499053934,76.30577375403998,128.28488133230377,131.0951010420388
17,16670.0,478.28133333333335,17,16,638,623,478.28133333333335,0.9868512389656671,2.1287537194356227,483.8400368431527,1016.4333660907276,1029.97627804173
1,16671.0,1382.88,1,0,73,0,1382.88,1.0,0.42046098074960386,-21.005957679394605,-8.832185567462929,-8.832185567462929
17,16672.0,460.78933333333333,17,16,175,167,460.78933333333333,0.9833386713888672,6.420466355057851,466.1532935690018,2943.055488412905,2992.9215376591815
1,16673.0,188.83,1,0,588,0,188.83,1.0,0.0825168258264479,-21.005957679394605,-1.7333449511483403,-1.7333449511483403
1,16674.0,122.2,1,0,7,0,122.2,1.0,0.89499998566995,-21.005957679394605,-18.80033182204175,-18.80033182204175
2,16675.0,304.42999999999995,2,1,387,37,304.42999999999995,0.4263079249970718,0.13825959146414257,374.0226017369541,22.045325843543907,51.712212114506976
5,16676.0,373.656,5,4,327,205,373.656,0.8294580969443948,0.8993868598236685,391.83882624242386,292.3132193395083,352.4146914911657
2,16677.0,440.31,2,1,561,241,440.31,0.7536419240403619,0.1752150284972049,538.9597556896014,71.16930761872227,94.4338489520001
8,16678.0,267.1625,8,7,191,184,267.1625,0.9752209208902566,2.722210345019477,274.6021565860906,729.0018544889782,747.5248314233141
3,16679.0,264.3533333333333,3,2,456,181,264.3533333333333,0.6818873499968755,0.3115336216309074,291.9173493537771,62.01224647529065,90.94206906107702
2,16680.0,325.125,2,1,443,6,325.125,0.2287993777216961,0.06583415210864127,399.1431080737957,6.012218011241177,26.277248090046108
5,16681.0,296.836,5,4,550,497,296.836,0.9509241878571739,0.6501472020780614,311.4795828855111,192.56935539737472,202.50757931745667
3,16682.0,270.0733333333333,3,2,96,95,270.0733333333333,0.9420844187533159,1.4704611200377444,298.1898674479923,413.08197894461193,438.4766064714813
1,16683.0,320.25,1,0,442,0,320.25,1.0,0.10683246929120094,-21.005957679394605,-2.2441183287161905,-2.2441183287161905
45,16684.0,3943.8865517241375,45,44,641,599,3943.8865517241375,0.946340893514679,5.463197212995724,3959.8253537443366,20472.482921355102,21633.306836525866
15,16686.0,345.2153846153846,15,14,642,635,345.2153846153846,0.9879592631038604,1.863438027909702,349.88251439089663,644.1340102051811,651.9843826166604
1,16687.0,157.63,1,0,299,0,157.63,1.0,0.1501983109818889,-21.005957679394605,-3.155059364002108,-3.155059364002108
3,16690.0,71.31666666666666,3,2,360,250,71.31666666666666,0.8800502101087583,0.4954093917724146,80.23448492831471,34.98104308967278,39.74891737750936
2,16691.0,89.41499999999999,2,1,470,143,89.41499999999999,0.6717829521980135,0.1833282690009568,113.02788465476084,13.920153237112386,20.72120644259711
4,16692.0,441.17499999999995,4,3,350,185,441.17499999999995,0.7714248339362165,0.6169036383530702,470.0092222784181,223.67493861666884,289.950399283053
4,16693.0,218.7525,4,3,565,385,218.7525,0.8689909794212115,0.45339638120667164,233.7103829395519,92.08127513798856,105.96344187521828
1,16694.0,98.30000000000001,1,0,632,0,98.30000000000001,1.0,0.07722067162289355,-21.005957679394605,-1.6220941600849297,-1.6220941600849297
2,16695.0,193.15,2,1,470,0,193.15,0.18406868823619874,0.050231989188187186,238.94601583873091,2.209327444493891,12.002733684171535
4,16696.0,164.47500000000002,4,3,157,113,164.47500000000002,0.9064822126862117,1.390598883278971,176.04665623827253,221.91616753881695,244.8102835699387
1,16697.0,112.75,1,0,150,0,112.75,1.0,0.26048655185029745,-21.005957679394605,-5.471769484218777,-5.471769484218777
2,16698.0,999.0,2,1,162,27,999.0,0.6596322881884132,0.43767417961529675,1217.1223884670846,351.38812708914037,532.7030428637418
7,16699.0,142.0857142857143,7,6,644,355,142.0857142857143,0.5475908684890953,0.4651387386039089,147.0192440552093,37.44664326953559,68.38434573034029
22,16700.0,430.9005263157895,22,21,646,616,430.9005263157895,0.9819227844970589,2.7250190546853976,434.7236871038629,1163.2155130984606,1184.630330881119
23,16701.0,389.4931818181818,23,22,647,609,389.4931818181818,0.976430205137927,2.831246324902061,392.8069023622746,1085.9203497134517,1112.1330987093527
4,16702.0,277.3825,4,3,641,317,277.3825,0.7023687799724638,0.32637335253245087,295.99815036612847,67.85297421657755,96.60590867839785
2,16704.0,347.83,2,1,581,54,347.83,0.35613438791012403,0.08018877733332236,426.70344131264505,12.185788826334653,34.21682724278208
32,16705.0,1963.0205,32,31,639,632,1963.0205,0.9933555442480044,4.074409946666279,1974.3600403717055,7990.901844632312,8044.352186790913
2,16706.0,205.77499999999998,2,1,23,16,205.77499999999998,0.8944897693018374,1.6926400207482304,254.27079924064557,384.9784955129124,430.38893090235547
4,16707.0,137.7775,4,3,549,240,137.7775,0.62757638177973,0.33613055007348375,147.68357128396536,31.153494097817447,49.64096005249583
13,16709.0,731.1072727272727,13,12,639,531,731.1072727272727,0.9049495004443989,1.4792547404240057,742.313506256789,993.6985974890079,1098.0707730111199
19,16710.0,300.52315789473687,19,18,644,597,300.52315789473687,0.9704330347992628,2.325544425922702,303.7011577899853,685.3882583246233,706.2705346447713
7,16711.0,303.90285714285716,7,6,646,597,303.90285714285716,0.9635043785880532,0.8160881675956589,313.73136212403017,246.68838897991952,256.0324524330899
10,16712.0,390.1775,10,9,310,306,390.1775,0.9824749339045487,2.3300082174918186,398.38693242272865,911.9772743528872,928.2448262863156
28,16713.0,429.9381481481482,28,27,633,609,429.9381481481482,0.9852963775987306,3.560447140824728,432.8998171644889,1518.6539743490812,1541.3169162868521
4,16714.0,509.93333333333334,4,3,579,452,509.93333333333334,0.9111498189681488,0.4648740494163487,543.0572024132587,230.0226881618073,252.4532007505653
1,16715.0,323.8,1,0,471,0,323.8,1.0,0.10092462087871196,-21.005957679394605,-2.1200183149871683,-2.1200183149871683
3,16716.0,716.5600000000001,3,2,539,364,716.5600000000001,0.8687593326571073,0.34132094432097093,787.8044995270963,233.60432465293312,268.8941757188984
12,16717.0,468.75100000000003,12,11,641,637,468.75100000000003,0.9860381213909425,1.4795020604328561,476.72239394846565,695.464286869317,705.3117641012387
5,16718.0,731.906,5,4,642,364,731.906,0.7353735787456769,0.4362939834371936,766.5940844123538,245.953331565993,334.4603867676541
12,16719.0,288.6925,12,11,635,578,288.6925,0.9649161036291402,1.4604201615388743,293.7332214694656,413.9238422366224,428.9739187477709
2,16720.0,224.12,2,1,631,346,224.12,0.8081680883319086,0.1686816381190444,276.5387716373288,37.6986273252003,46.64701300321296
1,16721.0,292.47,1,0,171,0,292.47,1.0,0.23603647467807676,-21.005957679394605,-4.958172197881177,-4.958172197881177
19,16722.0,416.571052631579,19,18,645,637,416.571052631579,0.9898837370302456,2.368761789100488,420.89607212615346,986.9165930312462,997.0025328349154
4,16723.0,325.4075,4,3,644,644,325.4075,0.958537781380437,0.4434937645824588,347.01930047121704,147.51982335517772,153.90089594875147
1,16724.0,147.35,1,0,313,0,147.35,1.0,0.14445596230794644,-21.005957679394605,-3.0344358307769452,-3.0344358307769452
13,16725.0,156.72166666666666,13,12,635,424,156.72166666666666,0.4384713755005427,0.7208989945867019,159.3697483418038,50.375753301539085,114.88949134714207
6,16726.0,300.31600000000003,6,5,320,215,300.31600000000003,0.8467977204821263,1.139216035913929,312.05099973117973,301.03108791609566,355.49350291673306
4,16727.0,359.355,4,3,597,324,359.355,0.762026913862557,0.3780364087517697,383.0846933539342,110.35670849769554,144.81996172329423
3,16728.0,183.33333333333334,3,2,173,98,183.33333333333334,0.8495866845750967,0.8736559086541704,203.07129760669474,150.72894505308204,177.41443903215836
17,16729.0,357.34066666666666,17,16,150,142,357.34066666666666,0.9820030294843667,7.201447522751509,361.5529042832399,2556.8454779714284,2603.7042668941513
2,16730.0,240.47,2,1,228,85,240.47,0.7578557631435776,0.384728120622784,296.385124795452,86.41654357282708,114.02769204310354
1,16731.0,174.05,1,0,557,0,174.05,1.0,0.08670675753744722,-21.005957679394605,-1.8213584793491455,-1.8213584793491455
3,16732.0,1261.2966666666669,3,2,640,328,1261.2966666666669,0.775883672620089,0.2604498402391223,1385.1594992209973,279.9113397383565,360.7645702778114
1,16733.0,259.68,1,0,438,0,259.68,1.0,0.10770209877629643,-21.005957679394605,-2.2623857288768603,-2.2623857288768603
2,16734.0,306.15999999999997,2,1,23,0,306.15999999999997,0.8424557841680071,1.5941762834320583,376.1225522546026,505.141250141686,599.6056524682225
13,16735.0,542.209090909091,13,12,640,633,542.209090909091,0.9863362933663902,1.6099681025270272,550.6008052237132,874.3375445300327,886.4497336358748
5,16736.0,591.312,5,4,645,231,591.312,0.3123955291267699,0.18454723470326612,619.5226517057436,35.71655328561557,114.33119220832964
1,16737.0,417.59999999999997,1,0,486,0,417.59999999999997,1.0,0.09811822071266875,-21.005957679394605,-2.061067191867819,-2.061067191867819
1,16738.0,3.75,1,0,206,0,3.75,1.0,0.20412118935529927,-21.005957679394605,-4.2877610650651095,-4.2877610650651095
2,16739.0,393.21500000000003,2,1,445,360,393.21500000000003,0.8810651164984662,0.2524983655287751,481.79376168459754,107.18345456420484,121.65213734732106
1,16740.0,236.81,1,0,304,0,236.81,1.0,0.1480957445412475,-21.005957679394605,-3.1108929423318794,-3.1108929423318794
1,16741.0,173.06,1,0,534,0,173.06,1.0,0.0901012620556546,-21.005957679394605,-1.8926632976011233,-1.8926632976011233
13,16742.0,183.67000000000002,13,12,632,231,183.67000000000002,0.0010915494808584926,0.0018024869067951427,186.71960275514968,0.00036737149945557506,0.3365596392081476
13,16743.0,325.08583333333337,13,12,505,483,325.08583333333337,0.9800934730262872,1.9862673238276567,330.2424843214301,642.892172054468,655.9498555473238
3,16744.0,134.50333333333333,3,2,82,77,134.50333333333333,0.9373395054861998,1.6154712598620653,149.52460905065877,226.41689639371683,241.5527085634505
16,16745.0,398.29375,16,15,220,213,398.29375,0.9853632538649709,5.049796302859616,403.27684013672047,2006.658662013781,2036.4658963513195
36,16746.0,451.08914285714286,36,35,644,635,451.08914285714286,0.9932018339228859,4.5567415459432095,453.47743555352366,2052.331879914133,2066.3794707345255
12,16748.0,252.63583333333335,12,11,638,512,252.63583333333335,0.8777565943040696,1.3227418131283477,257.0896884194598,298.49278702430416,340.06328059655823
2,16749.0,2193.54,2,1,633,133,2193.54,0.5487738677350354,0.11420701600250184,2667.1078747976344,167.15785458603676,304.60243173741213
3,16750.0,138.70666666666668,3,2,141,111,138.70666666666668,0.9136164684893799,1.094582685838224,154.1339594683775,154.13839357950212,168.71236333377658
1,16752.0,415.0,1,0,281,0,415.0,1.0,0.1582891116527934,-21.005957679394605,-3.325014380487546,-3.325014380487546
29,16754.0,3552.7615789473684,29,28,550,269,3552.7615789473684,2.4159894369856364e-06,1.0290330691848237e-05,3575.389464990801,8.888893827793402e-08,0.03679193994690569
7,16755.0,414.36857142857144,7,6,639,616,414.36857142857144,0.9715744691542676,0.831237988153112,427.5386687999046,345.28433632130555,355.3863829108924
7,16756.0,187.48142857142858,7,6,549,426,187.48142857142858,0.9033306822644674,0.8882428317406685,193.78818056090287,155.49117957652223,172.13096225928834
2,16757.0,135.24,2,1,318,91,135.24,0.6818591781361674,0.2622253021985455,168.65229648784927,30.15515356690624,44.22489941300497
1,16760.0,228.0,1,0,339,0,228.0,1.0,0.1348802121428712,-21.005957679394605,-2.8332880280609185,-2.8332880280609185
1,16761.0,316.62,1,0,5,0,316.62,1.0,0.927001217906916,-21.005957679394605,-19.472548352099935,-19.472548352099935
1,16762.0,314.15,1,0,53,0,314.15,1.0,0.5005651003161349,-21.005957679394605,-10.514849313022644,-10.514849313022644
2,16763.0,482.34999999999997,2,1,647,540,482.34999999999997,0.8846998634022166,0.1804388737110527,589.98976711269,94.18257216626509,106.45708907886005
4,16764.0,195.63750000000002,4,3,52,44,195.63750000000002,0.9447975491763354,2.9070068795971906,209.1533004891798,574.4464366826332,608.0100834125042
2,16765.0,227.375,2,1,291,88,227.375,0.7004495935642917,0.290499102079824,280.4898346055056,57.07406536987264,81.48204509541773
2,16766.0,1145.6,2,1,182,0,1145.6,0.45075710088946636,0.27361695650850326,1395.0719525637733,172.06090082167128,381.71534177087466
11,16767.0,664.9409090909091,11,10,499,497,664.9409090909091,0.9851576202721425,1.6975801398583625,677.2420179920821,1132.608722334671,1149.6725996209584
8,16768.0,189.565,8,7,641,629,189.565,0.9773628438659571,0.9603242697664902,195.00131882807182,183.0253634024205,187.2644991070706
4,16769.0,380.5833333333333,4,3,634,465,380.5833333333333,0.892641133485487,0.4190097991926576,405.6374050974189,151.7186854327184,169.96604765490017
8,16770.0,227.31375,8,7,383,238,227.31375,0.6861980571336138,1.07256928248924,233.72462981512695,172.02014905417175,250.68585850087396
8,16771.0,418.53000000000003,8,7,639,455,418.53000000000003,0.8221766740915885,0.8101754976294804,429.8775173816949,286.3445937328034,348.27623156444025
3,16772.0,1241.1833333333334,3,2,630,298,1241.1833333333334,0.7435031770671704,0.2532305160739649,1363.103337111152,256.6419519472458,345.1793615188008
2,16773.0,124.825,2,1,642,297,124.825,0.7687718500342482,0.15792168603967777,156.0101088339133,18.94052376154101,24.637379426285214
7,16774.0,210.73285714285717,7,6,570,545,210.73285714285717,0.9702251188907518,0.9219013762045195,217.74296580075148,194.76060344794834,200.73753983056642
13,16775.0,195.05999999999997,13,12,351,320,195.05999999999997,0.9673498437157865,2.7065520007272936,198.2793099145785,519.1314500463094,536.6532629521296
1,16776.0,231.57,1,0,324,0,231.57,1.0,0.14024343824913993,-21.005957679394605,-2.945947728674224,-2.945947728674224
4,16777.0,314.665,4,3,541,375,314.665,0.8756164032363712,0.47528977644529063,335.6066048959143,139.66991240725463,159.5103882145421
1,16778.0,93.18,1,0,183,0,93.18,1.0,0.2240247914599857,-21.005957679394605,-4.7058552885436615,-4.7058552885436615
46,16779.0,645.1833333333333,46,45,645,630,645.1833333333333,0.9909887194997862,5.815773554720982,647.8016566493538,3733.518034834057,3767.467743445754
3,16780.0,201.85,3,2,316,307,201.85,0.9394779909899634,0.5918546132610499,223.3765645142502,124.20505023184323,132.20645020216352
2,16781.0,467.125,2,1,578,297,467.125,0.7951278027999499,0.17988477845520803,571.5089887131533,81.74372428173969,102.80576781982556
34,16782.0,306.276875,34,33,639,592,306.276875,0.953050574096351,4.15658807641951,308.03345754463845,1220.2556449847566,1280.3681967683196
1,16783.0,391.95,1,0,345,0,391.95,1.0,0.1328481435171751,-21.005957679394605,-2.7906024805079213,-2.7906024805079213
4,16784.0,197.23250000000002,4,3,530,245,197.23250000000002,0.6681543148119685,0.3695129207912539,210.84780823343,52.05656378081886,77.91098946276891
1,16785.0,533.78,1,0,318,0,533.78,1.0,0.14251019985664656,-21.005957679394605,-2.993563227070785,-2.993563227070785
1,16786.0,51.839999999999996,1,0,302,0,51.839999999999996,1.0,0.1489296600811331,-21.005957679394605,-3.128410136870906,-3.128410136870906
4,16787.0,258.8575,4,3,607,301,258.8575,0.706669400851643,0.34526823558953024,276.31742562491524,67.41882605693523,95.40363000815573
5,16788.0,389.72999999999996,5,4,579,547,389.72999999999996,0.9588966873747921,0.625550513240075,408.65338596279634,245.1259584269793,255.6333353263217
13,16791.0,282.2209090909091,13,12,645,614,282.2209090909091,0.9787845238137635,1.5862111717322134,286.73888716133104,445.1790245408067,454.8284261853658
5,16792.0,155.865,5,4,613,422,155.865,0.8610676961183482,0.5330864019203969,164.01378107260615,75.28617654501791,87.4335164173553
9,16794.0,166.07555555555555,9,8,533,516,166.07555555555555,0.9774270987308847,1.286986864696454,170.2881156161386,214.21152329386862,219.1585680118815
3,16795.0,830.7966666666667,3,2,592,318,830.7966666666667,0.7956465357725345,0.2869374457340956,913.0757510462381,208.45591043773686,261.9956237669485
5,16797.0,365.554,5,4,646,344,365.554,0.6828561459955972,0.40281989768781234,383.3635517087385,105.45106187446673,154.4264666765504
3,16798.0,282.90333333333336,3,2,638,175,282.90333333333336,0.4737618906214422,0.15949293259853378,312.2591693970798,23.594825339364117,49.803130657922594
2,16799.0,247.99,2,1,362,21,247.99,0.36909766302322233,0.12690901661755732,305.51323340395885,14.310796329755762,38.77238401494668
4,16801.0,404.9325,4,3,182,110,404.9325,0.8569182008757364,1.174686193877339,431.5056505411215,434.3578941967633,506.88373027071515
2,16802.0,291.305,2,1,639,51,291.305,0.31431506407791754,0.0648464702075348,358.09089622011214,7.298688299963034,23.220930633326937
1,16804.0,118.05,1,0,179,0,118.05,1.0,0.22789021416341534,-21.005957679394605,-4.787052194264875,-4.787052194264875
5,16805.0,219.448,5,4,640,558,219.448,0.9430804561178052,0.5611385134408969,230.5261706894063,121.99416487537373,129.35711272987592
4,16806.0,193.885,4,3,148,136,193.885,0.9485028770099521,1.5202571158416003,207.29146674510548,298.90771316315596,315.13632737248906
6,16807.0,353.98,6,5,532,481,353.98,0.9558514758950811,0.8203824301907072,367.67486276115153,288.3173016255373,301.63399743202825
2,16808.0,144.20999999999998,2,1,183,175,144.20999999999998,0.9044227009884298,0.546672524966637,179.54047922964529,88.76894982861738,98.14984711419024
7,16809.0,183.34714285714287,7,6,514,469,183.34714285714287,0.961051881567251,1.0032573023235043,189.52883253410747,182.74034909840196,190.14618524069186
2,16810.0,421.02,2,1,329,228,421.02,0.8590482818538786,0.32086283231721874,515.5447004957055,142.10302180658925,165.41913278718428
4,16812.0,598.0,4,3,291,22,598.0,0.07316434010662018,0.068532122277179,636.6181106746807,3.1920716449714814,43.62879020462389
7,16813.0,169.66285714285712,7,6,113,108,169.66285714285712,0.9720141086040655,3.4636587212553924,175.4305966154229,590.6266007309669,607.6317159420463
31,16814.0,360.8838709677419,31,30,516,499,360.8838709677419,0.9874058688852786,4.768337426333541,363.1397160404507,1709.7650453781414,1731.5726989838156
2,16815.0,205.485,2,1,445,83,205.485,0.548392966984545,0.15716015222731172,253.9187844139878,21.88412302391733,39.90591481187627
4,16816.0,104.265,4,3,267,255,104.265,0.9526212393755291,0.9591643284071373,112.08031687695279,102.41006202651577,107.50344186494156
11,16817.0,216.32545454545453,11,10,340,246,216.32545454545453,0.7845838202038394,1.8980713952320307,220.58152697449393,328.4891510900906,418.6794866668895
9,16818.0,280.94111111111107,9,8,114,112,280.94111111111107,0.9804766594340693,4.526723526694242,287.7401269005524,1277.090460421447,1302.5200020147172
2,16819.0,182.59,2,1,374,0,182.59,0.23810070654161178,0.0795690729439003,226.12782077146602,4.284093884370273,17.992781065609993
1,16820.0,497.61,1,0,4,0,497.61,1.0,0.9438887919331346,-21.005957679394605,-19.827288017402324,-19.827288017402324
1,16821.0,113.35,1,0,290,0,113.35,1.0,0.15413749489023182,-21.005957679394605,-3.2378056944721116,-3.2378056944721116
1,16822.0,181.39,1,0,595,0,181.39,1.0,0.08162616944627947,-21.005957679394605,-1.7146358609196395,-1.7146358609196395
7,16823.0,322.87,7,6,646,510,322.87,0.9103602169839374,0.7710750649821903,333.272261830928,233.94248497794493,256.97793094804433
2,16824.0,224.25,2,1,302,229,224.25,0.8733988988765209,0.3510117817430783,276.69657138720993,84.82778200353383,97.12375652482541
4,16825.0,342.6025,4,3,443,349,342.6025,0.915076500812403,0.5947200086024387,365.2870501028047,198.79443789082612,217.24351757949947
5,16827.0,79.164,5,4,498,196,79.164,0.42303374425031914,0.31648891834823634,83.77902027179165,11.216795360312679,26.515131506094306
1,16828.0,113.5,1,0,21,0,113.5,1.0,0.7212871387626719,-21.005957679394605,-15.15132711154031,-15.15132711154031
2,16829.0,256.66,2,1,297,232,256.66,0.8777588373923632,0.35779932527243347,316.0372628767985,99.25514308332377,113.07791941826518
3,16830.0,293.86333333333334,3,2,635,284,293.86333333333334,0.7187293321254253,0.2430156621027179,324.27784043075076,56.63917328412464,78.8045940975184
1,16831.0,91.8,1,0,473,0,91.8,1.0,0.10054118910022185,-21.005957679394605,-2.1119639632752705,-2.1119639632752705
5,16832.0,83.522,5,4,367,274,83.522,0.9024329147318612,0.8854287150895441,88.33780161192999,70.58543842625839,78.21682617508623
5,16833.0,493.45,5,4,532,364,493.45,0.8605042985644548,0.6064071035315645,517.1519634293286,269.858127198608,313.6046242288407
2,16834.0,449.48,2,1,583,447,449.48,0.8718656857227005,0.1956963853323104,550.0907072773683,93.85700631819779,107.65076301907504
6,16835.0,256.4016666666667,6,5,478,441,256.4016666666667,0.9601453288960344,0.907760387849247,266.5328709598272,232.3052250575513,241.94798231706605
3,16836.0,207.27333333333334,3,2,483,458,207.27333333333334,0.9359720462582991,0.40610095284771963,229.3237597003155,87.16576380337017,93.12859732491961
9,16837.0,273.1057142857143,9,8,154,88,273.1057142857143,0.6493390574358235,2.418013181250725,279.72829853387327,439.2043106969524,676.3867130237434
4,16838.0,289.90250000000003,4,3,572,466,289.90250000000003,0.9218144029195373,0.4755765548219886,309.29923936801725,135.59471977845953,147.09546666770322
32,16839.0,535.0135483870969,32,31,575,557,535.0135483870969,0.9879220997403144,4.4645184877886654,538.1914322364238,2373.7452359345666,2402.7655991889746
2,16840.0,69.925,2,1,583,71,69.925,0.41305836209486724,0.09271385457296187,89.3700606148941,3.4225366567934956,8.285842803026078
11,16841.0,336.1181818181818,11,10,605,559,336.1181818181818,0.9695308277402537,1.4018380214076946,342.52250137121274,465.5309553893458,480.16106560983525
3,16842.0,421.3966666666667,3,2,211,202,421.3966666666667,0.9379346691940604,0.8256853505808852,464.13013779944055,359.44044087248506,383.2254555440856
32,16843.0,727.3639999999999,32,31,638,636,727.3639999999999,0.9947211108261221,4.08590805924843,731.6412470675631,2973.6380569741327,2989.418867871928
2,16844.0,307.17,2,1,491,20,307.17,0.27004568632382797,0.07085302388615837,377.34853492675586,7.220018367377958,26.7362847585723
1,16845.0,253.88,1,0,527,0,253.88,1.0,0.09118778636222089,-21.005957679394605,-1.9154867812024885,-1.9154867812024885
2,16846.0,314.045,2,1,548,62,314.045,0.4046681860043955,0.09611467119316479,385.6937140070064,15.001383305338141,37.070824503053956
